Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_MW,Max_Demand_Curtailment,$/MWh,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,Time_Index,Demand_MW_z1,Demand_MW_z2,Demand_MW_z3,Demand_MW_z4,Demand_MW_z5
,,,,,,,,7714,11743,4945,2061,2538,14924
,,,,,,,,7715,11629,4918,2036,2500,14564
,,,,,,,,7716,11382,4842,2009,2482,14355
,,,,,,,,7717,11151,4735,1974,2448,14134
,,,,,,,,7718,10919,4647,1950,2419,13887
,,,,,,,,7719,10767,4555,1928,2420,13648
,,,,,,,,7720,10779,4492,1912,2498,13697
,,,,,,,,7721,11126,4591,1928,2632,13925
,,,,,,,,7722,11891,4906,2010,2683,14836
,,,,,,,,7723,12074,5070,2130,2664,15502
,,,,,,,,7724,11939,5009,2125,2615,15382
,,,,,,,,7725,11729,4893,2093,2529,15302
,,,,,,,,7726,11415,4725,2043,2365,14964
,,,,,,,,7727,10981,4471,1962,2250,14467
,,,,,,,,7728,10457,4206,1864,2136,13782
,,,,,,,,7729,10149,3998,1774,2064,13182
,,,,,,,,7730,9989,3894,1718,2041,12836
,,,,,,,,7731,9991,3862,1685,2043,12603
,,,,,,,,7732,10057,3856,1675,2040,12572
,,,,,,,,7733,10203,3889,1682,2074,12688
,,,,,,,,7734,10485,4011,1720,2180,13031
,,,,,,,,7735,10914,4197,1779,2258,13336
,,,,,,,,7736,10987,4332,1838,2342,14030
,,,,,,,,7737,11092,4486,1898,2370,14402
,,,,,,,,7738,11076,4556,1923,2391,14347
,,,,,,,,7739,10985,4562,1920,2375,13975
,,,,,,,,7740,10860,4589,1917,2346,13850
,,,,,,,,7741,10780,4578,1915,2333,13858
,,,,,,,,7742,10674,4527,1910,2332,13748
,,,,,,,,7743,10583,4506,1895,2343,13585
,,,,,,,,7744,10670,4532,1886,2405,13714
,,,,,,,,7745,11202,4703,1920,2564,14107
,,,,,,,,7746,12071,5096,2012,2673,15095
,,,,,,,,7747,12276,5226,2142,2667,15755
,,,,,,,,7748,12185,5174,2150,2582,15593
,,,,,,,,7749,11824,5020,2102,2492,15363
,,,,,,,,7750,11334,4813,2031,2347,14846
,,,,,,,,7751,10656,4480,1919,2204,14108
,,,,,,,,7752,10019,4167,1789,2082,13243
,,,,,,,,7753,9610,3956,1679,1996,12785
,,,,,,,,7754,9477,3878,1622,1992,12457
,,,,,,,,7755,9480,3855,1596,2009,12313
,,,,,,,,7756,9615,3896,1593,2058,12305
,,,,,,,,7757,10030,4037,1625,2178,12575
,,,,,,,,7758,10897,4401,1734,2433,13443
,,,,,,,,7759,12099,5022,1911,2679,14516
,,,,,,,,7760,12470,5312,2013,2771,15297
,,,,,,,,7761,12438,5182,2044,2717,15472
,,,,,,,,7762,12365,5143,2063,2662,15494
,,,,,,,,7763,12374,5190,2077,2644,15439
,,,,,,,,7764,12262,5138,2082,2609,15384
,,,,,,,,7765,12158,5093,2079,2587,15307
,,,,,,,,7766,12083,5033,2086,2597,15347
,,,,,,,,7767,12003,4975,2088,2594,15246
,,,,,,,,7768,12026,4947,2088,2661,15220
,,,,,,,,7769,12284,5045,2095,2832,15369
,,,,,,,,7770,13000,5469,2168,2908,16052
,,,,,,,,7771,13038,5551,2272,2833,16354
,,,,,,,,7772,12716,5425,2234,2782,15989
,,,,,,,,7773,12356,5296,2170,2669,15674
,,,,,,,,7774,11800,5035,2101,2481,15067
,,,,,,,,7775,11032,4673,1969,2304,14182
,,,,,,,,7776,10306,4343,1820,2198,13345
,,,,,,,,7777,9919,4152,1710,2144,12766
,,,,,,,,7778,9795,4077,1644,2120,12421
,,,,,,,,7779,9756,4044,1612,2113,12299
,,,,,,,,7780,9880,4061,1604,2143,12233
,,,,,,,,7781,10272,4197,1635,2261,12485
,,,,,,,,7782,11069,4544,1734,2507,13274
,,,,,,,,7783,12222,5134,1908,2760,14242
,,,,,,,,7784,12515,5452,2009,2758,14982
,,,,,,,,7785,12430,5335,2042,2699,15203
,,,,,,,,7786,12314,5239,2060,2674,15212
,,,,,,,,7787,12291,5185,2084,2633,15197
,,,,,,,,7788,12223,5129,2103,2545,15232
,,,,,,,,7789,12109,5091,2120,2510,15316
,,,,,,,,7790,12055,5084,2146,2563,15462
,,,,,,,,7791,11943,5028,2167,2565,15478
,,,,,,,,7792,11885,4996,2182,2647,15488
,,,,,,,,7793,12104,5071,2181,2776,15535
,,,,,,,,7794,12730,5423,2221,2869,15984
,,,,,,,,7795,12810,5497,2295,2820,16164
,,,,,,,,7796,12498,5374,2240,2741,15725
,,,,,,,,7797,12131,5263,2177,2632,15420
,,,,,,,,7798,11654,5007,2107,2472,14813
,,,,,,,,7799,10998,4681,1983,2299,14013
,,,,,,,,7800,10409,4370,1838,2193,13245
,,,,,,,,7801,10036,4169,1724,2122,12690
,,,,,,,,7802,9783,4061,1653,2098,12327
,,,,,,,,7803,9777,4012,1613,2093,12171
,,,,,,,,7804,9852,4044,1602,2114,12152
,,,,,,,,7805,10239,4157,1623,2223,12398
,,,,,,,,7806,10885,4478,1706,2459,13181
,,,,,,,,7807,11846,5008,1847,2682,14014
,,,,,,,,7808,12195,5311,1940,2743,14871
,,,,,,,,7809,12305,5304,2012,2721,15268
,,,,,,,,7810,12326,5277,2064,2690,15303
,,,,,,,,7811,12282,5294,2110,2653,15269
,,,,,,,,7812,12195,5255,2140,2625,15304
,,,,,,,,7813,12099,5206,2154,2610,15342
,,,,,,,,7814,11970,5173,2169,2603,15440
,,,,,,,,7815,11836,5107,2172,2598,15404
,,,,,,,,7816,11759,5075,2163,2655,15321
,,,,,,,,7817,11915,5115,2154,2758,15250
,,,,,,,,7818,12569,5416,2195,2849,15811
,,,,,,,,7819,12512,5422,2264,2788,15894
,,,,,,,,7820,12134,5267,2204,2693,15453
,,,,,,,,7821,11828,5108,2140,2578,15174
,,,,,,,,7822,11334,4878,2085,2413,14703
,,,,,,,,7823,10610,4569,1977,2241,13958
,,,,,,,,7824,9894,4215,1846,2075,13154
,,,,,,,,7825,9346,3948,1730,2000,12450
,,,,,,,,7826,9035,3795,1646,1939,11958
,,,,,,,,7827,8894,3712,1596,1920,11690
,,,,,,,,7828,8873,3685,1570,1950,11531
,,,,,,,,7829,8962,3706,1568,1981,11543
,,,,,,,,7830,9244,3791,1601,2075,11859
,,,,,,,,7831,9684,3996,1667,2181,12113
,,,,,,,,7832,9923,4189,1716,2335,12804
,,,,,,,,7833,10347,4381,1815,2405,13660
,,,,,,,,7834,10751,4566,1915,2440,14234
,,,,,,,,7835,10923,4641,1987,2454,14402
,,,,,,,,7836,10729,4581,2017,2413,14267
,,,,,,,,7837,10289,4364,2002,2354,13785
,,,,,,,,7838,9856,4185,1966,2323,13372
,,,,,,,,7839,9611,4056,1925,2285,13080
,,,,,,,,7840,9540,4014,1890,2378,13002
,,,,,,,,7841,9696,4079,1867,2544,13030
,,,,,,,,7842,10328,4411,1890,2590,13522
,,,,,,,,7843,10394,4514,1948,2570,13685
,,,,,,,,7844,10170,4465,1908,2515,13444
,,,,,,,,7845,10021,4422,1870,2444,13298
,,,,,,,,7846,9756,4348,1839,2371,12993
,,,,,,,,7847,9358,4213,1782,2262,12528
,,,,,,,,7848,8994,4055,1697,2211,11972
,,,,,,,,7849,8937,3966,1621,2146,11441
,,,,,,,,7850,8872,3965,1569,2124,11130
,,,,,,,,7851,8883,4008,1540,2151,10967
,,,,,,,,7852,9105,4090,1530,2171,10892
,,,,,,,,7853,9488,4251,1545,2237,11009
,,,,,,,,7854,10079,4513,1588,2369,11429
,,,,,,,,7855,10757,4892,1664,2500,11774
,,,,,,,,7856,11065,5112,1711,2616,12269
,,,,,,,,7857,11342,5187,1780,2659,12898
,,,,,,,,7858,11569,5220,1847,2678,13268
,,,,,,,,7859,11655,5221,1894,2660,13415
,,,,,,,,7860,11564,5152,1919,2644,13581
,,,,,,,,7861,11397,5050,1928,2616,13549
,,,,,,,,7862,11253,4899,1909,2596,13481
,,,,,,,,7863,11168,4817,1894,2627,13378
,,,,,,,,7864,11318,4827,1886,2741,13439
,,,,,,,,7865,11856,5034,1899,2919,13781
,,,,,,,,7866,12872,5530,1995,2988,14776
,,,,,,,,7867,12985,5622,2096,2920,15250
,,,,,,,,7868,12776,5532,2064,2835,15061
,,,,,,,,7869,12654,5450,2025,2736,14997
,,,,,,,,7870,12337,5265,1991,2601,14681
,,,,,,,,7871,11887,5027,1912,2454,14199
,,,,,,,,7872,11437,4805,1813,2316,13628
,,,,,,,,7873,11251,4657,1730,2275,12743
,,,,,,,,7874,11101,4569,1666,2240,12434
,,,,,,,,7875,11098,4531,1633,2239,12284
,,,,,,,,7876,11145,4517,1622,2242,12287
,,,,,,,,7877,11337,4562,1633,2295,12519
,,,,,,,,7878,11688,4689,1684,2385,13032
,,,,,,,,7879,12178,4911,1768,2480,13631
,,,,,,,,7880,12295,5099,1845,2571,14187
,,,,,,,,7881,12481,5282,1914,2650,14513
,,,,,,,,7882,12617,5400,1948,2621,14515
,,,,,,,,7883,12596,5377,1950,2611,14248
,,,,,,,,7884,12245,5327,1932,2577,14072
,,,,,,,,7885,11894,5153,1907,2595,13787
,,,,,,,,7886,11542,5007,1878,2599,13476
,,,,,,,,7887,11342,4921,1853,2580,13261
,,,,,,,,7888,11329,4906,1841,2670,13320
,,,,,,,,7889,11745,5066,1860,2767,13680
,,,,,,,,7890,12663,5377,1952,2802,14717
,,,,,,,,7891,12929,5410,2096,2797,15638
,,,,,,,,7892,12836,5330,2115,2745,15688
,,,,,,,,7893,12634,5209,2093,2638,15645
,,,,,,,,7894,12296,5059,2054,2485,15247
,,,,,,,,7895,11775,4798,1978,2336,14590
,,,,,,,,7896,11223,4518,1878,2248,13790
,,,,,,,,7897,10781,4299,1784,2174,13360
,,,,,,,,7898,10526,4168,1719,2103,12988
,,,,,,,,7899,10447,4108,1686,2091,12826
,,,,,,,,7900,10476,4109,1668,2103,12752
,,,,,,,,7901,10618,4115,1675,2152,12857
,,,,,,,,7902,10889,4215,1709,2245,13193
,,,,,,,,7903,11270,4402,1766,2323,13567
,,,,,,,,7904,11283,4559,1822,2415,14116
,,,,,,,,7905,11376,4691,1868,2496,14264
,,,,,,,,7906,11326,4818,1882,2511,14069
,,,,,,,,7907,11225,4830,1874,2532,13602
,,,,,,,,7908,11097,4877,1865,2541,13499
,,,,,,,,7909,10989,4888,1872,2544,13509
,,,,,,,,7910,10843,4837,1879,2535,13406
,,,,,,,,7911,10701,4790,1879,2567,13297
,,,,,,,,7912,10841,4780,1886,2659,13442
,,,,,,,,7913,11323,4965,1916,2838,13795
,,,,,,,,7914,12348,5501,2019,2887,14854
,,,,,,,,7915,12698,5668,2176,2882,15686
,,,,,,,,7916,12649,5636,2190,2851,15600
,,,,,,,,7917,12358,5494,2136,2759,15324
,,,,,,,,7918,11901,5282,2061,2592,14665
,,,,,,,,7919,11275,4926,1927,2446,13804
,,,,,,,,7920,10743,4591,1784,2307,12829
,,,,,,,,7921,10428,4370,1663,2251,12160
,,,,,,,,7922,10275,4290,1602,2250,11856
,,,,,,,,7923,10257,4271,1572,2283,11707
,,,,,,,,7924,10690,4332,1569,2334,11719
,,,,,,,,7925,11212,4505,1601,2426,12044
,,,,,,,,7926,12161,4868,1711,2716,13072
,,,,,,,,7927,13351,5499,1914,2996,14488
,,,,,,,,7928,13743,5933,2020,3113,15189
,,,,,,,,7929,13710,5908,2046,3078,15282
,,,,,,,,7930,13661,5946,2077,2989,15353
,,,,,,,,7931,13685,5998,2116,2933,15396
,,,,,,,,7932,13543,6026,2149,2893,15623
,,,,,,,,7933,13415,5974,2172,2887,15742
,,,,,,,,7934,13339,5856,2192,2852,15770
,,,,,,,,7935,13324,5716,2193,2864,15751
,,,,,,,,7936,13499,5706,2186,2987,15915
,,,,,,,,7937,13977,5954,2192,3183,16293
,,,,,,,,7938,14974,6483,2278,3267,17264
,,,,,,,,7939,15037,6595,2389,3156,17705
,,,,,,,,7940,14748,6485,2355,3012,17396
,,,,,,,,7941,14465,6362,2298,2936,17103
,,,,,,,,7942,13876,6041,2214,2790,16279
,,,,,,,,7943,13085,5641,2064,2593,15124
,,,,,,,,7944,12430,5292,1896,2461,14108
,,,,,,,,7945,12149,5107,1783,2401,13241
,,,,,,,,7946,12050,5027,1712,2340,12887
,,,,,,,,7947,12101,4994,1678,2349,12790
,,,,,,,,7948,12288,5020,1674,2402,12763
,,,,,,,,7949,12771,5131,1707,2513,13112
,,,,,,,,7950,13702,5468,1827,2727,14152
,,,,,,,,7951,14836,6099,2060,2933,15727
,,,,,,,,7952,15131,6409,2183,2993,16469
,,,,,,,,7953,14790,6243,2188,2942,16408
,,,,,,,,7954,14442,6097,2182,2910,16199
,,,,,,,,7955,14305,5997,2171,2899,15900
,,,,,,,,7956,13883,5866,2146,2847,15749
,,,,,,,,7957,13572,5718,2126,2823,15559
,,,,,,,,7958,13346,5640,2107,2810,15453
,,,,,,,,7959,13100,5566,2080,2851,15278
,,,,,,,,7960,13126,5586,2072,2957,15334
,,,,,,,,7961,13731,5768,2103,3111,15845
,,,,,,,,7962,14944,6274,2230,3155,17034
,,,,,,,,7963,15092,6371,2388,3113,17828
,,,,,,,,7964,14876,6254,2387,3033,17724
,,,,,,,,7965,14600,6130,2359,2921,17620
,,,,,,,,7966,14000,5806,2291,2757,16923
,,,,,,,,7967,13182,5403,2146,2593,15880
,,,,,,,,7968,12486,5053,1989,2475,14922
,,,,,,,,7969,12164,4874,1883,2405,14258
,,,,,,,,7970,12031,4799,1833,2361,14020
,,,,,,,,7971,11947,4771,1812,2377,13944
,,,,,,,,7972,12081,4822,1820,2425,14020
,,,,,,,,7973,12511,4967,1871,2517,14406
,,,,,,,,7974,13391,5273,2014,2730,15550
,,,,,,,,7975,14495,5851,2260,2915,17182
,,,,,,,,7976,14639,6122,2351,2983,17656
,,,,,,,,7977,14209,5892,2299,2954,17245
,,,,,,,,7978,13809,5736,2231,2891,16648
,,,,,,,,7979,13525,5667,2177,2859,16025
,,,,,,,,7980,13133,5572,2133,2806,15717
,,,,,,,,7981,12796,5445,2098,2755,15408
,,,,,,,,7982,12560,5362,2078,2729,15276
,,,,,,,,7983,12379,5291,2066,2756,15078
,,,,,,,,7984,12434,5320,2064,2879,15070
,,,,,,,,7985,12985,5547,2092,3043,15508
,,,,,,,,7986,14140,6028,2201,3123,16739
,,,,,,,,7987,14237,6073,2349,3049,17496
,,,,,,,,7988,14023,5954,2329,2969,17413
,,,,,,,,7989,13751,5805,2301,2865,17357
,,,,,,,,7990,13169,5478,2236,2723,16676
,,,,,,,,7991,12356,5049,2096,2537,15681
,,,,,,,,7992,11686,4679,1934,2423,14671
,,,,,,,,7993,11294,4472,1822,2351,14040
,,,,,,,,7994,11116,4384,1766,2324,13709
,,,,,,,,7995,11108,4354,1743,2303,13587
,,,,,,,,7996,11209,4404,1750,2340,13634
,,,,,,,,7997,11606,4548,1796,2461,14024
,,,,,,,,7998,12419,4898,1930,2686,15076
,,,,,,,,7999,13572,5528,2160,2914,16504
,,,,,,,,8000,13773,5885,2261,2975,17100
,,,,,,,,8001,13509,5778,2227,2969,16731
,,,,,,,,8002,13276,5639,2176,2910,16272
,,,,,,,,8003,13165,5511,2137,2859,15787
,,,,,,,,8004,12921,5408,2108,2865,15529
,,,,,,,,8005,12685,5278,2089,2859,15277
,,,,,,,,8006,12487,5201,2082,2832,15196
,,,,,,,,8007,12261,5116,2076,2847,15113
,,,,,,,,8008,12140,5096,2085,2955,15079
,,,,,,,,8009,12529,5254,2118,3100,15384
,,,,,,,,8010,13450,5601,2199,3171,16453
,,,,,,,,8011,13545,5684,2328,3126,17011
,,,,,,,,8012,13338,5552,2311,3045,16889
,,,,,,,,8013,13033,5442,2267,2935,16732
,,,,,,,,8014,12434,5194,2194,2731,16105
,,,,,,,,8015,11618,4836,2045,2558,15137
,,,,,,,,8016,10902,4492,1881,2445,14211
,,,,,,,,8017,10536,4332,1759,2375,13452
,,,,,,,,8018,10438,4253,1691,2337,12993
,,,,,,,,8019,10420,4238,1660,2338,12813
,,,,,,,,8020,10551,4275,1650,2370,12733
,,,,,,,,8021,10940,4390,1675,2504,13036
,,,,,,,,8022,11770,4735,1782,2717,13939
,,,,,,,,8023,12899,5341,1983,2907,15163
,,,,,,,,8024,13124,5695,2073,2997,15801
,,,,,,,,8025,12861,5581,2084,2991,15730
,,,,,,,,8026,12607,5506,2092,2976,15664
,,,,,,,,8027,12469,5428,2100,2992,15458
,,,,,,,,8028,12211,5340,2100,2939,15320
,,,,,,,,8029,12077,5231,2099,2857,15181
,,,,,,,,8030,11952,5174,2108,2806,15156
,,,,,,,,8031,11824,5072,2117,2775,15041
,,,,,,,,8032,11820,5065,2112,2848,14985
,,,,,,,,8033,12143,5258,2111,2986,15149
,,,,,,,,8034,12952,5699,2179,3031,15937
,,,,,,,,8035,12883,5715,2271,2956,16080
,,,,,,,,8036,12517,5588,2220,2829,15688
,,,,,,,,8037,12234,5477,2165,2740,15449
,,,,,,,,8038,11777,5250,2119,2603,14988
,,,,,,,,8039,11114,4957,2026,2400,14323
,,,,,,,,8040,10387,4625,1893,2328,13494
,,,,,,,,8041,9954,4436,1774,2231,12864
,,,,,,,,8042,9717,4252,1698,2185,12373
,,,,,,,,8043,9566,4169,1650,2175,12195
,,,,,,,,8044,9513,4144,1625,2175,11988
,,,,,,,,8045,9607,4163,1622,2238,11923
,,,,,,,,8046,9928,4279,1654,2377,12177
,,,,,,,,8047,10433,4488,1723,2479,12499
,,,,,,,,8048,10705,4727,1784,2543,13032
,,,,,,,,8049,10972,4884,1871,2610,13322
,,,,,,,,8050,11205,4999,1942,2653,13809
,,,,,,,,8051,11316,5045,1998,2627,14014
,,,,,,,,8052,11212,5023,2020,2591,14248
,,,,,,,,8053,11090,4950,2043,2572,14266
,,,,,,,,8054,10959,4820,2048,2562,14315
,,,,,,,,8055,10854,4708,2048,2566,14329
,,,,,,,,8056,10925,4697,2048,2646,14348
,,,,,,,,8057,11273,4850,2044,2762,14565
,,,,,,,,8058,11933,5255,2092,2823,15304
,,,,,,,,8059,12054,5319,2196,2816,15618
,,,,,,,,8060,11849,5183,2175,2741,15450
,,,,,,,,8061,11570,5063,2135,2626,15134
,,,,,,,,8062,11156,4930,2086,2471,14617
,,,,,,,,8063,10590,4677,1996,2339,13952
,,,,,,,,8064,9932,4374,1878,2220,13110
,,,,,,,,8065,9435,4119,1769,2126,12365
,,,,,,,,8066,9165,3996,1689,2098,11872
,,,,,,,,8067,9055,3934,1635,2065,11644
,,,,,,,,8068,9051,3933,1611,2067,11527
,,,,,,,,8069,9155,3982,1599,2095,11517
,,,,,,,,8070,9441,4101,1615,2190,11725
,,,,,,,,8071,9867,4296,1655,2284,12066
,,,,,,,,8072,10111,4493,1688,2357,12384
,,,,,,,,8073,10416,4601,1774,2399,12826
,,,,,,,,8074,10592,4616,1860,2465,13286
,,,,,,,,8075,10655,4594,1932,2466,13446
,,,,,,,,8076,10671,4586,1973,2440,13764
,,,,,,,,8077,10696,4581,2024,2432,13944
,,,,,,,,8078,10614,4517,2048,2416,14090
,,,,,,,,8079,10542,4470,2067,2423,14191
,,,,,,,,8080,10609,4484,2079,2548,14335
,,,,,,,,8081,11128,4688,2073,2731,14588
,,,,,,,,8082,12138,5206,2141,2823,15496
,,,,,,,,8083,12353,5343,2291,2797,16066
,,,,,,,,8084,12190,5265,2291,2716,15963
,,,,,,,,8085,11819,5115,2233,2566,15590
,,,,,,,,8086,11254,4867,2153,2438,14969
,,,,,,,,8087,10413,4480,2013,2250,14081
,,,,,,,,8088,9670,4124,1855,2142,13162
,,,,,,,,8089,9203,3888,1728,2068,12420
,,,,,,,,8090,8995,3796,1652,2029,12090
,,,,,,,,8091,8892,3777,1619,2038,11901
,,,,,,,,8092,8991,3810,1611,2061,11843
,,,,,,,,8093,9322,3943,1639,2162,12068
,,,,,,,,8094,10149,4300,1742,2433,12877
,,,,,,,,8095,11336,4923,1945,2626,14172
,,,,,,,,8096,11826,5321,2039,2749,14833
,,,,,,,,8097,11896,5254,2061,2739,14907
,,,,,,,,8098,11977,5222,2088,2707,15236
,,,,,,,,8099,12093,5254,2128,2702,15462
,,,,,,,,8100,12165,5179,2153,2695,15641
,,,,,,,,8101,12151,5043,2179,2683,15762
,,,,,,,,8102,12138,5122,2206,2687,15919
,,,,,,,,8103,12048,5053,2224,2687,15946
,,,,,,,,8104,11997,5064,2234,2776,15956
,,,,,,,,8105,12343,5260,2240,2915,15983
,,,,,,,,8106,13202,5742,2296,3026,16663
,,,,,,,,8107,13201,5801,2417,2952,16998
,,,,,,,,8108,12849,5678,2381,2877,16663
,,,,,,,,8109,12442,5552,2318,2739,16252
,,,,,,,,8110,11789,5272,2233,2543,15562
,,,,,,,,8111,10842,4886,2073,2365,14524
,,,,,,,,8112,10011,4529,1892,2218,13422
,,,,,,,,8113,9541,4334,1774,2161,12797
,,,,,,,,8114,9321,4261,1695,2136,12394
,,,,,,,,8115,9271,4248,1656,2134,12147
,,,,,,,,8116,9351,4295,1643,2159,12017
,,,,,,,,8117,9730,4440,1665,2282,12228
,,,,,,,,8118,10594,4808,1764,2529,12998
,,,,,,,,8119,11844,5432,1970,2722,14231
,,,,,,,,8120,12410,5789,2068,2811,14975
,,,,,,,,8121,12367,5615,2087,2756,14997
,,,,,,,,8122,12271,5453,2107,2696,15192
,,,,,,,,8123,12165,5349,2141,2662,15336
,,,,,,,,8124,12081,5262,2156,2646,15413
,,,,,,,,8125,12005,5178,2167,2655,15442
,,,,,,,,8126,11966,5131,2158,2678,15498
,,,,,,,,8127,11886,5070,2151,2695,15356
,,,,,,,,8128,11916,5056,2145,2809,15362
,,,,,,,,8129,12313,5234,2167,2984,15490
,,,,,,,,8130,13332,5732,2236,3098,16415
,,,,,,,,8131,13436,5817,2351,3074,16755
,,,,,,,,8132,13184,5704,2321,2998,16497
,,,,,,,,8133,12933,5601,2270,2891,16257
,,,,,,,,8134,12389,5319,2187,2677,15611
,,,,,,,,8135,11584,4937,2031,2516,14674
,,,,,,,,8136,10884,4585,1862,2402,13739
,,,,,,,,8137,10519,4349,1763,2313,13147
,,,,,,,,8138,10376,4252,1700,2285,12798
,,,,,,,,8139,10368,4225,1664,2280,12644
,,,,,,,,8140,10482,4263,1655,2316,12577
,,,,,,,,8141,10938,4410,1691,2450,12826
,,,,,,,,8142,11857,4774,1805,2680,13728
,,,,,,,,8143,13100,5397,2030,2894,15166
,,,,,,,,8144,13431,5748,2143,2930,15985
,,,,,,,,8145,13092,5648,2141,2897,15717
,,,,,,,,8146,12825,5605,2124,2863,15490
,,,,,,,,8147,12693,5573,2116,2848,15234
,,,,,,,,8148,12449,5487,2102,2818,15204
,,,,,,,,8149,12296,5387,2095,2787,15139
,,,,,,,,8150,12231,5316,2096,2793,15179
,,,,,,,,8151,12091,5215,2099,2832,15113
,,,,,,,,8152,12103,5207,2102,2885,15133
,,,,,,,,8153,12686,5417,2128,3032,15569
,,,,,,,,8154,13743,5896,2231,3139,16675
,,,,,,,,8155,13875,5915,2365,3057,17235
,,,,,,,,8156,13615,5778,2338,2946,16985
,,,,,,,,8157,13312,5638,2297,2801,16783
,,,,,,,,8158,12703,5316,2221,2599,16092
,,,,,,,,8159,11818,4854,2072,2409,15009
,,,,,,,,8160,11043,4435,1896,2266,13882
,,,,,,,,8161,10705,4198,1782,2161,13146
,,,,,,,,8162,10508,4076,1717,2130,12791
,,,,,,,,8163,10472,4018,1689,2138,12574
,,,,,,,,8164,10524,4028,1678,2166,12489
,,,,,,,,8165,10921,4134,1703,2265,12667
,,,,,,,,8166,11796,4475,1813,2495,13519
,,,,,,,,8167,12948,5088,2020,2729,14784
,,,,,,,,8168,13366,5486,2127,2793,15474
,,,,,,,,8169,13223,5406,2125,2749,15355
,,,,,,,,8170,13100,5372,2115,2742,15381
,,,,,,,,8171,13014,5374,2116,2726,15252
,,,,,,,,8172,12815,5371,2105,2718,15227
,,,,,,,,8173,12612,5329,2103,2678,15112
,,,,,,,,8174,12483,5305,2112,2709,15173
,,,,,,,,8175,12373,5261,2122,2720,15100
,,,,,,,,8176,12456,5310,2129,2816,15094
,,,,,,,,8177,12951,5541,2146,2989,15428
,,,,,,,,8178,13835,5933,2239,3072,16428
,,,,,,,,8179,13759,5936,2368,3023,16858
,,,,,,,,8180,13453,5806,2338,2951,16587
,,,,,,,,8181,13141,5689,2288,2825,16353
,,,,,,,,8182,12497,5411,2220,2630,15756
,,,,,,,,8183,11604,5021,2062,2432,14678
,,,,,,,,8184,10804,4637,1886,2309,13565
,,,,,,,,8185,10379,4407,1758,2247,12988
,,,,,,,,8186,10176,4307,1692,2220,12551
,,,,,,,,8187,10084,4274,1655,2222,12256
,,,,,,,,8188,10158,4303,1643,2255,12141
,,,,,,,,8189,10510,4434,1668,2380,12347
,,,,,,,,8190,11355,4794,1779,2599,13144
,,,,,,,,8191,12535,5407,1983,2807,14428
,,,,,,,,8192,13042,5796,2093,2894,15250
,,,,,,,,8193,12952,5674,2110,2879,15267
,,,,,,,,8194,12937,5614,2126,2859,15473
,,,,,,,,8195,12926,5546,2145,2826,15489
,,,,,,,,8196,12740,5448,2146,2826,15599
,,,,,,,,8197,12597,5375,2144,2820,15549
,,,,,,,,8198,12490,5363,2150,2799,15566
,,,,,,,,8199,12404,5342,2151,2851,15503
,,,,,,,,8200,12491,5387,2150,2913,15439
,,,,,,,,8201,12969,5558,2150,3062,15731
,,,,,,,,8202,13628,5995,2224,3090,16547
,,,,,,,,8203,13418,5969,2324,3048,16568
,,,,,,,,8204,13033,5816,2272,2926,16160
,,,,,,,,8205,12729,5702,2216,2821,15824
,,,,,,,,8206,12260,5485,2163,2675,15341
,,,,,,,,8207,11580,5193,2060,2521,14630
,,,,,,,,8208,10867,4866,1923,2370,13712
,,,,,,,,8209,10492,4657,1803,2325,12885
,,,,,,,,8210,10221,4539,1718,2309,12311
,,,,,,,,8211,10122,4489,1671,2288,12023
,,,,,,,,8212,10152,4489,1648,2273,11775
,,,,,,,,8213,10348,4534,1649,2328,11802
,,,,,,,,8214,10778,4673,1687,2472,12119
,,,,,,,,8215,11394,4919,1767,2569,12543
,,,,,,,,8216,11785,5188,1845,2705,13210
,,,,,,,,8217,12072,5335,1929,2759,13630
,,,,,,,,8218,12245,5460,1996,2772,14167
,,,,,,,,8219,12305,5496,2039,2715,14343
,,,,,,,,8220,12169,5458,2044,2704,14610
,,,,,,,,8221,12014,5384,2048,2699,14540
,,,,,,,,8222,11843,5299,2036,2693,14395
,,,,,,,,8223,11776,5225,2021,2693,14288
,,,,,,,,8224,11917,5240,2015,2769,14254
,,,,,,,,8225,12363,5411,2016,2910,14608
,,,,,,,,8226,13159,5728,2102,2979,15508
,,,,,,,,8227,13147,5723,2230,2961,15860
,,,,,,,,8228,12943,5621,2215,2896,15636
,,,,,,,,8229,12679,5515,2173,2817,15317
,,,,,,,,8230,12289,5348,2123,2662,14912
,,,,,,,,8231,11694,5049,2035,2515,14271
,,,,,,,,8232,11032,4733,1908,2375,13413
,,,,,,,,8233,10480,4501,1799,2274,12731
,,,,,,,,8234,10174,4352,1714,2225,12195
,,,,,,,,8235,10020,4288,1659,2230,11852
,,,,,,,,8236,9958,4283,1629,2230,11654
,,,,,,,,8237,9975,4324,1620,2249,11591
,,,,,,,,8238,10224,4453,1632,2324,11775
,,,,,,,,8239,10644,4652,1681,2427,12098
,,,,,,,,8240,10990,4923,1728,2576,12688
,,,,,,,,8241,11302,5141,1810,2648,13143
,,,,,,,,8242,11625,5334,1890,2705,13716
,,,,,,,,8243,11877,5418,1948,2742,13908
,,,,,,,,8244,12023,5489,1973,2765,14323
,,,,,,,,8245,12152,5577,2004,2788,14603
,,,,,,,,8246,12099,5631,2019,2764,14759
